"Obama Calls for Policing Standards, Funding in Wake of Ferguson","President Obama discusses the creation of a task force to promote accountability and transparency between police and communities after the shooting in Ferguson, Mo. Photo: Getty.

WASHINGTON—The White House on Monday defended federal programs that equip local police departments with military gear but called for new standards to guide them, amid criticism that the programs “militarize’’ the police and added to tensions during the protests in Ferguson, Mo.

President Barack Obama said his administration would develop new rules for the programs, adding that more transparency and consistency is needed to ensure that police use the equipment safely. The president, though, isn’t seeking to scale back the programs, and senior administration officials said the focus was on improving oversight.

“We found that in many cases these programs actually serve a very useful purpose,” White House press secretary Josh Earnest said.

The president also asked lawmakers to fund body-worn cameras and other community policing initiatives at a three-year cost of $263 million. Of that amount, $75 million would be used to buy as many as 50,000 of the cameras, which record police actions.

Monday’s announcements were among the White House’s first prescriptions for building trust between police and communities after the violent protests in Ferguson. They came on a day when Mr. Obama spent much of his time grappling with the fallout of a grand jury’s decision not to indict a white police officer for the fatal shooting in August of an unarmed, black 18-year-old in the St. Louis suburb.

Mr. Obama said Monday that events in Ferguson had laid bare “a simmering distrust that exists between too many police departments and too many communities of color.” The steps announced Monday were aimed at ensuring that law-enforcement officials and the communities they serve are partners in battling crime, the president said.

The police response to the protests and violence after the shooting drew attention to federal programs that outfit police with military gear, with critics saying they create mistrust between law enforcement and communities. Supporters say the programs provide useful equipment to police departments that are often strapped for funds.

A review ordered by Mr. Obama, released Monday, reported that the equipment is provided by five agencies, which are governed by a variety of policies. Agencies do little to coordinate efforts and often lack mechanisms to hold police accountable for misusing equipment, the review said.

President Obama speaks with elected officials, religious leaders and law-enforcement authorities Monday about improving police relations. Getty Images

Mr. Obama directed his staff to draft an executive order to develop common standards for the programs. He said the new standards would ensure that law enforcement agencies aren’t building a militarized culture.

The president had initially sounded a more critical tone when he called for the review in August, saying that “there is a big difference between our military and our local law enforcement, and we don’t want those lines blurred.”

Sen. Rand Paul (R., Ky.) said Monday the law should be changed to end the transfer of military equipment. “If they quit sending bayonets to police forces it’d be a good start,” Mr. Paul said.

Trevor Burrus, a research fellow at the libertarian Cato Institute, said he was concerned by what appeared to be a lack of political will to take a hard look at the transfers of military equipment to police. “It is possible to constrain these programs with oversight, but it doesn’t seem like many people are really wanting to do it,” Mr. Burrus said. “The gear that they have needs to be reassessed…some of it has no legitimate law enforcement purpose,” he said.

The administration’s review found that local law-enforcement agencies across the country possess 460,000 pieces of property with military attributes, among them night-vision devices, Humvees and mine-resistant vehicles.

The president also plans to issue an executive order creating a task force on policing, which will look at ways to reduce crime while building public trust, officials said. Philadelphia Police Commissioner Charles Ramsey and Laurie Robinson, a professor at George Mason University and a former assistant attorney general, will lead it, officials said.

Mr. Obama’s funding request would increase the use of body-worn cameras, expand training for law-enforcement agencies and take other steps aimed at improving community policing, senior administration officials said.

Jim Bueermann, president of the nonpartisan Police Foundation, praised the push for thousands more body-worn cameras, saying they are the best available technology that could help answer questions about particular interactions with police. Still, cameras alone aren’t a panacea, he said.

“This is really about the public’s confidence in the police,” Mr. Bueermann said.

President Obama pushes for a $200 million community policing initiative in the wake of the shooting in Ferguson, Mo., which includes body cameras. WSJ’s Colleen McCain Nelson joins the News Hub. Photo: Getty.

The administration will ask for the money that would fund the community policing initiative to be included as part of an omnibus spending bill that would keep the government running after its current funding expires Dec. 11. Leaders of both parties had hoped to pass the omnibus bill, which ties together 12 individually tailored spending bills that would fund agencies through September 2015, but it wasn’t clear that they had the votes to do so in the GOP-controlled House.

Mr. Obama and Vice President Joe Biden met Monday afternoon with several members of the cabinet, young people involved in civil-rights issues and, separately, with elected officials, religious leaders, law-enforcement officials and others to discuss how police departments and citizens can work together to improve relations. Those invited to the White House included the mayors of New York, Philadelphia, Boston, Milwaukee and Gary, Ind.

The meetings came one week after a grand jury cleared Ferguson police officer Darren Wilson in an investigation into the shooting death of Michael Brown. Mr. Wilson resigned from the force over the weekend.

A federal investigation into whether Mr. Wilson or the Ferguson Police Department violated federal civil-rights laws is ongoing.

U.S. Attorney General Eric Holder, speaking in Atlanta Monday night, said the Justice Department would soon announce new profiling guidance for federal law enforcement. Mr. Holder said the guidance “will institute rigorous new standards—and robust safeguards—to help end racial profiling, once and for all.”

Mr. Holder, whose remarks were briefly interrupted by protesters, spoke during a meeting with African-American church leaders and law-enforcement officials at Ebenezer Baptist Church, the congregation once served by Martin Luther King Jr.

Mr. Holder’s visit to Atlanta was the first of several community meetings that he plans to attend to discuss African-American relations with law enforcement following the protests over Ferguson.

Demonstrations continued Monday, as the advocacy group Ferguson Action helped coordinate some 40 walkouts and demonstrations on campuses and in cities across the U.S. on the anniversary of Rosa Parks’s arrest for refusing to give up her bus seat in Montgomery, Ala.

“It sends a message that 59 years after Rosa Parks that small, coordinated action can send a big message,” said Mervyn Marcano, spokesman for Ferguson Action. “There are simple and easy ways for people to plug in and show they connect with Ferguson.”

—Ben Kesling, Kristina Peterson, Michael R. Crittenden and Cameron McWhirter contributed to this article.

Write to Colleen McCain Nelson at colleen.nelson@wsj.com",REAL
Dozens Missing After Korean Fishing Boat Sinks in Bering Sea,"SEOUL—Rescuers failed to find any of the 52 missing people from a sunken South Korean fishing boat during an overnight search, its operator said on Tuesday morning, as a sweep continued in rough, cold seas off the Russian Far East coast.

The 2,153-ton trawler Oryong 501 sank on Monday in the Bering Sea while catching pollock, a popular fish in...",REAL
"Andrei Kirilenko Returns to Nets Practice, Maybe Not for Long","EAST RUTHERFORD, N.J.—Andrei Kirilenko returned to Nets practice Monday, but his status with the team remains uncertain going forward.

Kirilenko, the 33-year-old forward who has fallen out of coach Lionel Hollins’s rotation, has been away from the team because of “personal reasons” related to his family.

“This is one of those situations...",REAL
Cuomo Spent Big in Final Stretch,"New York Gov. Andrew Cuomo spent just shy of $20 million on his re-election effort in the two-month period ending Monday, according to filings his campaign made with the state Board of Elections.

Mr. Cuomo, a Democrat, outspent his Republican challenger, Westchester County Executive Rob Astorino, who reported slightly more than $5 million in expenses for the same period, filings show.

Most public polls throughout the race...",REAL
Could Eli Manning Follow Tom Coughlin Out of New York?,"The Giants’ draft-day trade for Ole Miss quarterback Eli Manning was the first major headline of the Tom Coughlin era, which had begun just three months earlier in January 2004. So it would be somehow fitting if now, in December 2014, both men were entering their final month with the team.

They have always been inextricably linked in the minds of football fans, who remember Coughlin and his staff developing Manning from a bumbling...",REAL
Thierry Henry Says He Will Leave Red Bulls,"Thierry Henry confirmed Monday morning what had long been suspected: that 2014 was, indeed, the 37-year-old French legend’s final season with the New York Red Bulls.

“Unfortunately Saturday was my last game for the New York Red Bulls,” Henry said in a statement to fans released by the club. He did not say, however, whether he plans to retire from professional soccer.

Henry was referring to the 2-2 draw with the New England...",REAL
Brooklyn Borough President Wants to Revive Stalled Development Projects,"Brooklyn could add thousands of affordable apartments on sites ranging from rail yards to the parking lot of a manufacturing complex, according to a new report by Borough President Eric Adams.

The prospect of substantially more development may sound improbable given that seemingly every spare tract in Brooklyn has been filled with a shiny new residential tower. Indeed, many of the sites cited in the report haven’t been exploited...",REAL
Aetna Names New President,"Aetna Inc. named Karen S. Rohan as its president, positioning her as a possible successor to Chief Executive Mark T. Bertolini.

Mr. Bertolini, 58 years old, has served as the insurer’s president since 2007, adding the CEO title in 2010 and becoming chairman in 2011.

Ms. Rohan, 51, will take on the new position on Jan 1. She has been an...",REAL
Investor Group Reaches $1.55 Billion Deal to Refinance Plaza Hotel Debt,"A founding member of the Fugees, a New York sports agent, a Saudi prince and an Indian company trying to spring its chairman from jail are all part of the saga to control New York’s storied Plaza Hotel.

In the latest development, a group of investors has agreed to lend $1.55 billion to the owner of the Plaza, a move aimed at gaining control of the landmark property.

About $900 million of the new one-year loans will go toward...",REAL
Hackers Targeted Companies’ Merger Talks,"Cyberthieves may be targeting those involved in mergers, acquisitions and other market-moving events. WSJ's Brian Fitzgerald and Simon Constable discuss. Photo: iStock/jaminwell

A group of cyberthieves may be attempting to gain an edge on Wall Street by targeting chief financial officers, advisory firms and others involved in mergers, acquisitions and other market-moving events, according to computer security firm FireEye . FEYE -0.28%

In one case, the group focused on employees privy to changes in closely watched government-reimbursement rates at a publicly traded health-sector firm. In another, hackers posed as an adviser to one of two companies in a potential acquisition.

Since the middle of last year, these hackers penetrated more than 100 companies that are either publicly traded or advising publicly traded firms, FireEye said. Most of the targets are health-care or pharmaceutical companies, FireEye said; it declined to name specific firms.

FireEye said it alerted the Federal Bureau of Investigation of its findings during the past week.

The FBI declined to comment.

Shutterstock

“There’s nothing else that this could have been going after other than to game the market,” said Jen Weedon, a manager at FireEye’s Mandiant unit, best known for researching foreign hackers.

On multiple occasions, FireEye said the group targeted several parties involved in the same business deal, including law firms and consultants. FireEye researchers said they aren’t aware of any irregular trading linked to their findings.

Cyberattacks have long targeted information that could be handy for investors trying to gain a leg up. But former U.S. officials and experts at other security firms say they’ve not seen evidence suggesting hacked information was behind a suspicious trade.

FireEye’s Mandiant team said the newly disclosed hacking activity appears different than hacking that has been linked to foreign governments. Cyberattacks linked to China, for example, also involve stealing nonpublic information from listed companies. But in those instances the intruders try to steal every bit of information they can, sort of like a vacuum cleaner, hoping to figure out what data has value later.

In the recent cases, hackers appear to target specific employees—particularly those with access to potentially market-moving information— and seek specific sets of data, FireEye said. Moreover, it said the hackers appear to speak English.

One common technique, FireEye said, is a simple trick where the hackers embed prompts for Microsoft Outlook usernames and passwords inside corporate documents they send to executives. Once a recipient enters a username and password, hackers can take over an email account, then send emails to other employees who may be working on a deal.

In some cases, they then strike up conversations with other executives, apparently hoping to gain more information, FireEye said.

That’s risky, because imitating another person’s tone on email is difficult. So the hackers used Microsoft Outlook’s filter settings to hide emails to victims that contain the words “hacked,” “phish” or “malware,” FireEye said. The filter would block a message such as, “This email doesn’t sound like you, Bob. You get hacked?”

In one email meant to trick an executive to hand over email account information, the hackers warned that another employee “may have unwittingly divulged confidential company information regarding pending transactions” in a rant posted on an investment message board.

“This smells very different” than Chinese hacking investigated by Mandiant, Ms. Weedon said. She added the hackers could be “home grown” or based in Western Europe.

FireEye’s disclosure Monday comes as the financial services sector has dramatically upped its spending on cybersecurity, which could prove to a boon for companies like FireEye and large consulting firms like Deloitte. Financial services companies plan to boost cybersecurity budgets by a combined $2 billion during the next two years, according to a November report by the consulting firm PricewaterhouseCoopers, which also provides anti-hacking services.

Write to Danny Yadron at danny.yadron@wsj.com",REAL
Knicks Are Running Out of Crunch Time,"When coach Derek Fisher said that the playoffs were a realistic destination for the Knicks this season, some of his belief was predicated on the notion that the team would execute better in close games than it did last year under his predecessor, Mike Woodson.

“We lost 15 games by five points or less [last year],” Fisher said. “We couldn’t get...",REAL
Opening a Stand-Alone Homeless Shelter Involves ‘Endless List of Items’,"This is some of what it takes to open a large homeless shelter in New York City: 200 flashlights, 396 bunk beds, 166 wash cloths, 20 receiving blankets and one mailbox.

Mayor Bill de Blasio’s administration is trying to build more stand-alone shelters to house the city’s rising number of homeless people, a shift from placing them in clusters of...",REAL
U.S. Watch: News Digest,"4 Killed in 3 Shootings; Police Seeking Suspect

Police were searching Monday for 39-year-old Jody Lee Hunt in connection with three shooting incidents earlier in the day that left four people dead and sent local schools into a lockdown.

State police spokesman Lt. Michael Baylous identified two victims of the shooting that occurred in...",REAL
"Spree of Newark Violence Stirs Action by Mayor, Police","Newark officials on Monday vowed a crackdown on violence after a bloody Thanksgiving weekend that left three dead and multiple people injured in 11 shootings.

“Our mind-set is that it’s an emergency here in our city,” Mayor Ras Baraka said at a news conference, flanked by an array of police officials and clergy. “This is the first time we’ve had...",REAL
"Russia Woos Turkey as U.S., Ankara Get Closer to Deal on Syria","NEW PATH: Vladimir Putin, left, told Turkish President Recep Tayyip Erdogan he will scrap a gas pipeline to the EU and build one to Turkey. Meanwhile, U.S. and Turkish officials narrowed their differences over using bases inside the country to strike Islamic State fighters....",REAL
Greater New York Watch: News Digest,"Bikes and Basketball For 50 Local Children

It was no ordinary Monday for 50 local schoolchildren who spent the afternoon building bicycles in the lobby of Barclays Center in Brooklyn.

Between the excitement and breaks for cookies, the children, ages...",REAL
Air-Safety Board Cites Failures Before Dreamliner’s Battery Fire,"A series of failures by the Federal Aviation Administration, Boeing Co. and its supplier of lithium ion batteries contributed to the fire that led to the grounding of the global 787 jet fleet last year, according to a report Monday from the U.S. aviation safety watchdog.

The National Transportation Safety Board stopped short of identifying a definitive cause of the short circuit that triggered a battery fire aboard a Japan Airlines...",REAL
"Lower Oil Prices Will Help Boost Global Economy, IMF’s Lagarde Says","At the 2014 WSJ CEO Council Annual Meeting, IMF Managing Director Christine Lagarde explains the impact for falling oil prices on the global economy.

WASHINGTON—International Monetary Fund chief Christine Lagarde on Monday said falling oil prices will help boost economies in the U.S. and across much of the globe, a net positive for a world struggling with slowing growth.

“It is good news for the global economy,” Ms. Lagarde said at The Wall Street Journal CEO Council annual meeting.

Oil prices tumbled to multiyear lows last week after the Organization of the Petroleum Exporting Countries decided to maintain its production quotas, rather than lowering its output target. Lower oil prices are good for most consumers, who pay less for gasoline, but could squeeze energy companies and the economies of some major producers like Russia and Venezuela.

For the U.S., lower energy prices will help accelerate economic growth to a 3.5% pace next year, Ms. Lagarde said, up from an October forecast of 3.1%.

The U.S. economy has been stuck at around 2% annual growth since the recession officially ended about 5½ years ago—gross domestic product expanded 2.2% in 2013 and 2.3% in 2012.

While the U.S. appears to be a bright spot in the world, other nations are struggling.

The eurozone still faces high unemployment, wary consumers and painfully weak economies among 18 member states. Japan slipped into recession in the third quarter. Emerging economies also have shown signs of trouble. China’s gross domestic product grew by 7.3% in the third quarter from a year earlier, its slowest pace in more than five years, and India decelerated to 5.3% from 5.7% the prior quarter.

Europe also is expected to benefit from lower oil prices, though the eurozone also faces a risk of the “new mediocre,” Ms. Lagarde said, describing an economy marked by slow growth, low inflation and high unemployment.

To break out, reluctant political leaders need to adopt more job-friendly labor market reforms, aggressive and innovative monetary policy and other structural reforms, she said.

“Where they are at the moment they need to use all available tools,” Ms. Lagarde said. “They have to get on with it and do it.”

Ms. Lagarde also took Japan to task for slow implementation of fiscal and labor market reforms.

One key area for Japan: opening up its labor force to women and immigrants. “There is no slack in the Japanese economy, so when they do stimulus, when they put money into the construction business for instance, there is nobody to build,” she said.

Falling energy prices won’t help everyone.

“Winners and losers—exporters are taking a hit,” she said.

For Russia, lower prices are “adding to their fragility and their vulnerability,” Ms. Lagarde said.

Write to Jeffrey Sparshott at jeffrey.sparshott@wsj.com",REAL
Pentagon Legislation Won’t Include Language Allowing Guantanamo Closure,"New Pentagon policy will not include language allowing for the closure of the federal prison at Guantanamo Bay, Cuba. WSJ's Julian Barnes and Simon Constable discuss. Photo: Getty

WASHINGTON—A deal between House and Senate negotiators on annual legislation setting Pentagon policy won’t include language sought by the Obama administration and Senate Democrats allowing for the closure of the federal prison at Guantanamo Bay, Cuba, a top Senate Democrat said.

Sen. Carl Levin (D., Mich.) told reporters Monday evening that he didn’t prevail in including the language in the annual defense authorization measure ironed...",REAL
GE Touts Its New-Media Cred,"At a tech-industry meeting in the early days of the media website BuzzFeed, founder Jonah Peretti was surprised to find a General Electric Co. executive milling about in the crowd.

“I remember Beth Comstock coming to a basement with all these sweaty startup people and, like, talking to people,” Mr. Peretti said, speaking of GE’s chief marketing officer.

Ms. Comstock, a key lieutenant to GE Chief Executive Jeff Immelt, wasn’t...",REAL
Ferguson Community Makes Moves to Begin Healing Process,"FERGUSON, Mo.—Just outside this riot-scarred St. Louis suburb, the manager of a car dealership made the first steps toward community renewal by starting to pull down the boards used to secure his storefront.

“We just want everyone to know we’re open and we’re not going anywhere,” said Christian Budd at Auto Buy Credit on West Florissant Avenue in Dellwood, adjacent to Ferguson. A week ago looters broke glass, raided the store and...",REAL
Lawmakers Divided over Renewing Tax Breaks,"Lawmakers divided about whether to renew a raft of expiring tax breaks appear increasingly likely to extend them only through 2014, a move that would leave businesses and individuals in limbo for 2015 and beyond.

Congressional aides with knowledge of the negotiations said talks continued about a broader package that could extend some provisions permanently and others through 2015. However, they said, those negotiations were proving...",REAL
Dodgy Home Appraisals Make a Comeback,"Home appraisers return to practices seen before the financial crisis as they inflate the values of some properties they assess. WSJ's AnnaMaria Andriotis and Tanya Rivero discuss. Photo: Getty

Home appraisers are inflating the values of some properties they assess, often at the behest of loan officers and real-estate agents, in what industry executives say is a return to practices seen before the financial crisis.

An estimated one in seven appraisals conducted from 2011 through early 2014 inflated home values by 20% or more, according to data provided to The Wall Street Journal by Digital Risk Analytics, a subsidiary of...",REAL
Israel Appears Headed to Early Elections Amid Coalition Crisis,"TEL AVIV—Israel appeared headed toward early elections after Prime Minister Benjamin Netanyahu and his top coalition partner failed to resolve a crisis over domestic issues.

Mr. Netanyahu and Finance Minister Yair Lapid met Monday night in what was billed as a last-ditch attempt to reach a compromise. Both released statements afterward blaming the other for the coalition collapse and pushing the country to a new general election two...",REAL
Basic Costs Squeeze Families,"WSJ's Ryan Knutson joins the News Hub to discuss why the rising cost of health-care and other necessities is leading to a slowdown in leisure spending. Photo: Getty.

The American middle class has absorbed a steep increase in the cost of health care and other necessities as incomes have stagnated over the past half decade, a squeeze that has forced families to cut back spending on everything from clothing to restaurants.

Health-care spending by middle-income Americans rose 24% between 2007 and 2013, driven by an even larger rise in the cost of buying health insurance, according to a Wall Street...",REAL
Nelson Peltz Steps Down From Legg Mason Board,"Nelson Peltz, the activist investor who helped force a chief executive change at Legg Mason Inc., is stepping down from the money manager’s board effective immediately.

Mr. Peltz’s Trian Fund Management LP is Legg Mason’s largest shareholder, with 11.3% of shares outstanding, according to Legg Mason, which announced his move Monday evening.

...",REAL
The Big Number: 13,"13

The number of publicly traded U.S. companies that said they were going private this year.

Record stock prices have curbed the number of companies that leveraged-buyout firms want to take private. Just 13 firms have announced they would go private so far this year. That is the fewest since 2001, when just 10 public companies announced, according to data provider Dealogic.

With stock prices up, “bargains are more difficult to find,” said Richard Peterson, an analyst at S&P Capital IQ. Take-private LBOs totaled $11.6 billion, down 83% from 2013’s year-to-date total of $68.9 billion.

Instead, private-equity firms are increasingly buying specialized divisions rather than their larger parent companies, Mr. Peterson said. Carlyle Investment Management LLC announced it would buy Johnson & Johnson ’s ortho-clinical diagnostics division for $4.15 billion in January.

Low interest rates and high stock prices, Mr. Peterson said, mean investors are “waiting for the pullback that, you know, never happens until something cataclysmic happens and then everything gets swept down.”

Some companies are willing to sell only low-performing divisions, he said, mentioning Procter & Gamble Co.’s agreement last month to sell Duracell to Berkshire Hathaway for $4.7 billion. A Procter & Gamble spokesman countered that the deal shows a “vote of confidence” in Duracell.

Tibco Software Inc. was the largest company to announce its public departure this year, at $4.3 billion. Telecommunications-equipment company Riverbed Technology Inc. and software firm Compuware Corp. will do the same in deals valued at $3.4 billion and $2.4 billion, respectively.

But those deals are dwarfed by last year’s largest. H.J. Heinz Co. went private in a $27.5 billion leveraged buyout, and Dell went off the market for $24.4 billion.

—John Kester",REAL
Corrections & Amplifications,"The surname of Peter Voser, former CEO of Royal Dutch Shell PLC, was incorrectly spelled as Vosser in a Corporate News article Saturday about the executive-pay controversy at U.K. energy company BG Group PLC. Also, though the article was describing Mr. Voser’s 2013 pay, it didn’t make clear that he is no longer with Royal Dutch Shell.

Readers can alert The Wall Street Journal to any errors in news articles by emailing wsjcontact@wsj.com or by calling...",REAL
Polish Candor for Europe,"‘Who do I call if I want to call Europe?” Henry Kissinger once asked. After Monday’s changing of the guard atop the EU, there’s Donald Tusk.

The new president of the European Council, a group of the leaders of EU member states, brings a clear-eyed geopolitical and economic perspective to Brussels. During his seven years as prime minister, Poland was the only economy in the 28-nation block to avoid recession. Mr. Tusk was the most...",REAL
The Ruble of Discontent,"Russia’s currency fell as much as 6% Monday before recovering to around 52 rubles per dollar—roughly a 40% depreciation since the start of the year. President seemingly for life Vladimir Putin faces a worsening ruble crisis that’s mostly of his own making.

Oil is the proximate cause for Monday’s plummet. OPEC’s decision to keep production at current levels has convinced most market participants that crude prices won’t soon be rising. The realization hit a range of currencies linked to oil, including the ruble. U.S. and EU...",REAL
How to Score in Congress,"Republicans have twice captured new majorities in the House and Senate since 1994, only to achieve less than they hoped. If they want to do better the third time as they take charge next year, they will have to do better at running the institutions of Congress that the majority controls.

That means above all taking charge of the Joint Committee on Taxation and the Congressional Budget Office, which “score” the impact of tax and spending bills on the economy and federal fisc. CBO in particular is often portrayed by the...",REAL
Oil Search Bids for Talisman’s Papua New Guinea Assets,"SYDNEY—Oil Search Ltd. has bid more than $300 million to buy the Papua New Guinea assets of Talisman Energy Inc., in a move that could accelerate an expansion of the Pacific nation’s flagship gas-export facility, people familiar with the matter said.

Oil Search hopes to add Talisman’s natural-gas reserves in the flat western region of Papua New Guinea to its own P’nyang discovery in the densely forested highlands area. A deal could...",REAL
